BOOK	CHAP	VERSE	WORD
41	9	25	πνεῦμα,
41	9	25	ἐγὼ
41	9	25	ἐπιτάσσω
41	9	25	σοι,
41	9	25	ἔξελθε
41	9	25	ἐξ
41	9	25	αὐτοῦ
41	9	25	καὶ
41	9	25	μηκέτι
41	9	25	εἰσέλθῃς
41	9	25	εἰς
41	9	25	αὐτόν.
41	9	26	Καὶ
41	9	26	κράξας
41	9	26	καὶ
41	9	26	πολλὰ
41	9	26	σπαράξας
41	9	26	ἐξῆλθεν·
41	9	26	καὶ
41	9	26	ἐγένετο
41	9	26	ὡσεὶ
41	9	26	νεκρὸς,
41	9	26	ὥστε
41	9	26	τοὺς
41	9	26	πολλοὺς
41	9	26	λέγειν
41	9	26	ὅτι
41	9	26	ἀπέθανεν.
41	9	27	ὁ
41	9	27	δὲ
41	9	27	Ἰησοῦς
41	9	27	κρατήσας
41	9	27	τῆς
41	9	27	χειρὸς
41	9	27	αὐτοῦ
41	9	27	ἤγειρεν
41	9	27	αὐτόν,
41	9	27	καὶ
41	9	27	ἀνέστη.¶
41	9	28	Καὶ
41	9	28	εἰσελθόντος
41	9	28	αὐτοῦ
41	9	28	εἰς
41	9	28	οἶκον
41	9	28	οἱ
41	9	28	μαθηταὶ
41	9	28	αὐτοῦ
41	9	28	κατ᾽
41	9	28	ἰδίαν
41	9	28	ἐπηρώτων
41	9	28	αὐτόν·
41	9	28	Ὅτι
41	9	28	ἡμεῖς
41	9	28	οὐκ
41	9	28	ἠδυνήθημεν
41	9	28	ἐκβαλεῖν
41	9	28	αὐτό;
41	9	29	Καὶ
41	9	29	εἶπεν
41	9	29	αὐτοῖς·
41	9	29	Τοῦτο
41	9	29	τὸ
41	9	29	γένος
41	9	29	ἐν
41	9	29	οὐδενὶ
41	9	29	δύναται
41	9	29	ἐξελθεῖν
41	9	29	εἰ
41	9	29	μὴ
41	9	29	ἐν
41	9	29	προσευχῇ.
41	9	30	Κἀκεῖθεν
41	9	30	ἐξελθόντες
41	9	30	παρεπορεύοντο
41	9	30	διὰ
41	9	30	τῆς
41	9	30	Γαλιλαίας,
41	9	30	καὶ
41	9	30	οὐκ
41	9	30	ἤθελεν
41	9	30	ἵνα
41	9	30	τις
41	9	30	γνοῖ·
41	9	31	ἐδίδασκεν
41	9	31	γὰρ
41	9	31	τοὺς
41	9	31	μαθητὰς
41	9	31	αὐτοῦ
41	9	31	καὶ
41	9	31	ἔλεγεν
41	9	31	αὐτοῖς
41	9	31	ὅτι
41	9	31	Ὁ
41	9	31	Υἱὸς
41	9	31	τοῦ
41	9	31	ἀνθρώπου
41	9	31	παραδίδοται
41	9	31	εἰς
41	9	31	χεῖρας
41	9	31	ἀνθρώπων,
41	9	31	καὶ
41	9	31	ἀποκτενοῦσιν
41	9	31	αὐτόν,
41	9	31	καὶ
41	9	31	ἀποκτανθεὶς
41	9	31	μετὰ
41	9	31	τρεῖς
41	9	31	ἡμέρας
41	9	31	ἀναστήσεται.
41	9	32	οἱ
41	9	32	δὲ
41	9	32	ἠγνόουν
41	9	32	τὸ
41	9	32	ῥῆμα,
41	9	32	καὶ
41	9	32	ἐφοβοῦντο
41	9	32	αὐτὸν
41	9	32	ἐπερωτῆσαι.¶
41	9	33	Καὶ
41	9	33	ἦλθον
41	9	33	εἰς
41	9	33	Καφαρναούμ.
41	9	33	Καὶ
41	9	33	ἐν
41	9	33	τῇ
41	9	33	οἰκίᾳ
41	9	33	γενόμενος
41	9	33	ἐπηρώτα
41	9	33	αὐτούς·
41	9	33	Τί
41	9	33	ἐν
41	9	33	τῇ
41	9	33	ὁδῷ
41	9	33	διελογίζεσθε;
41	9	34	οἱ
41	9	34	δὲ
41	9	34	ἐσιώπων·
41	9	34	πρὸς
41	9	34	ἀλλήλους
41	9	34	γὰρ
41	9	34	διελέχθησαν
41	9	34	ἐν
41	9	34	τῇ
41	9	34	ὁδῷ
41	9	34	τίς
41	9	34	μείζων.
41	9	35	Καὶ
41	9	35	καθίσας
41	9	35	ἐφώνησεν
41	9	35	τοὺς
41	9	35	δώδεκα
41	9	35	καὶ
41	9	35	λέγει
41	9	35	αὐτοῖς·
41	9	35	Εἴ
41	9	35	τις
41	9	35	θέλει
41	9	35	πρῶτος
41	9	35	εἶναι,
41	9	35	ἔσται
41	9	35	πάντων
41	9	35	ἔσχατος
41	9	35	καὶ
41	9	35	πάντων
41	9	35	διάκονος.
41	9	36	Καὶ
41	9	36	λαβὼν
41	9	36	παιδίον
41	9	36	ἔστησεν
41	9	36	αὐτὸ
41	9	36	ἐν
41	9	36	μέσῳ
41	9	36	αὐτῶν
41	9	36	καὶ
41	9	36	ἐναγκαλισάμενος
41	9	36	αὐτὸ
41	9	36	εἶπεν
41	9	36	αὐτοῖς·
41	9	37	Ὃς
41	9	37	ἂν
41	9	37	ἓν
41	9	37	τῶν
41	9	37	τοιούτων
41	9	37	παιδίων
41	9	37	δέξηται
41	9	37	ἐπὶ
41	9	37	τῷ
41	9	37	ὀνόματί
41	9	37	μου,
41	9	37	ἐμὲ
41	9	37	δέχεται·
41	9	37	καὶ
41	9	37	ὃς
41	9	37	ἂν
41	9	37	ἐμὲ
41	9	37	δέχηται,
41	9	37	οὐκ
41	9	37	ἐμὲ
41	9	37	δέχεται
41	9	37	ἀλλὰ
41	9	37	τὸν
41	9	37	ἀποστείλαντά
41	9	37	με.¶
41	9	38	Ἔφη
41	9	38	αὐτῷ
41	9	38	ὁ
41	9	38	Ἰωάννης·
41	9	38	Διδάσκαλε,
41	9	38	εἴδομέν
41	9	38	τινα
41	9	38	ἐν
41	9	38	τῷ
41	9	38	ὀνόματί
41	9	38	σου
41	9	38	ἐκβάλλοντα
41	9	38	δαιμόνια
41	9	38	καὶ
41	9	38	ἐκωλύομεν
41	9	38	αὐτόν,
41	9	38	ὅτι
41	9	38	οὐκ
41	9	38	ἠκολούθει
41	9	38	ἡμῖν.
41	9	39	Ὁ
41	9	39	δὲ
41	9	39	Ἰησοῦς
41	9	39	εἶπεν·
41	9	39	Μὴ
41	9	39	κωλύετε
41	9	39	αὐτόν.
41	9	39	οὐδεὶς
41	9	39	γάρ
41	9	39	ἐστιν
41	9	39	ὃς
41	9	39	ποιήσει
41	9	39	δύναμιν
41	9	39	ἐπὶ
41	9	39	τῷ
41	9	39	ὀνόματί
41	9	39	μου
41	9	39	καὶ
41	9	39	δυνήσεται
41	9	39	ταχὺ
41	9	39	κακολογῆσαί
41	9	39	με·
41	9	40	ὃς
41	9	40	γὰρ
41	9	40	οὐκ
41	9	40	ἔστιν
41	9	40	καθ᾽
41	9	40	ἡμῶν,
41	9	40	ὑπὲρ
41	9	40	ἡμῶν
41	9	40	ἐστιν.¶
41	9	41	Ὃς
41	9	41	γὰρ
41	9	41	ἂν
41	9	41	ποτίσῃ
41	9	41	ὑμᾶς
41	9	41	ποτήριον
41	9	41	ὕδατος
41	9	41	ἐν
41	9	41	ὀνόματι
41	9	41	ὅτι
41	9	41	Χριστοῦ
41	9	41	ἐστε,
41	9	41	ἀμὴν
41	9	41	λέγω
41	9	41	ὑμῖν
41	9	41	ὅτι
41	9	41	οὐ
41	9	41	μὴ
41	9	41	ἀπολέσῃ
41	9	41	τὸν
41	9	41	μισθὸν
41	9	41	αὐτοῦ.¶
41	9	42	Καὶ
41	9	42	ὃς
41	9	42	ἂν
41	9	42	σκανδαλίσῃ
41	9	42	ἕνα
41	9	42	τῶν
41	9	42	μικρῶν
41	9	42	τούτων
41	9	42	τῶν
41	9	42	πιστευόντων
41	9	42	εἰς
41	9	42	ἐμέ,
41	9	42	καλόν
41	9	42	ἐστιν
41	9	42	αὐτῷ
41	9	42	μᾶλλον
41	9	42	εἰ
41	9	42	περίκειται
41	9	42	μύλος
41	9	42	ὀνικὸς
41	9	42	περὶ
41	9	42	τὸν
41	9	42	τράχηλον
41	9	42	αὐτοῦ
41	9	42	καὶ
41	9	42	βέβληται
41	9	42	εἰς
41	9	42	τὴν
41	9	42	θάλασσαν.
41	9	43	Καὶ
41	9	43	ἐὰν
41	9	43	σκανδαλίζῃ
41	9	43	σε
41	9	43	ἡ
41	9	43	χείρ
41	9	43	σου,
41	9	43	ἀπόκοψον
41	9	43	αὐτήν·
41	9	43	καλόν
41	9	43	ἐστίν
41	9	43	σε
41	9	43	κυλλὸν
41	9	43	εἰσελθεῖν
41	9	43	εἰς
41	9	43	τὴν
41	9	43	ζωὴν
41	9	43	ἢ
41	9	43	τὰς
41	9	43	δύο
41	9	43	χεῖρας
41	9	43	ἔχοντα
41	9	43	ἀπελθεῖν
41	9	43	εἰς
41	9	43	τὴν
41	9	43	γέενναν,
41	9	43	εἰς
41	9	43	τὸ
41	9	43	πῦρ
41	9	43	τὸ
41	9	43	ἄσβεστον.
41	9	45	καὶ
41	9	45	ἐὰν
41	9	45	ὁ
41	9	45	πούς
41	9	45	σου
41	9	45	σκανδαλίζῃ
41	9	45	σε,
41	9	45	ἀπόκοψον
41	9	45	αὐτόν·
41	9	45	καλόν
41	9	45	ἐστίν
41	9	45	σε
41	9	45	εἰσελθεῖν
41	9	45	εἰς
41	9	45	τὴν
41	9	45	ζωὴν
41	9	45	χωλὸν
41	9	45	ἢ
41	9	45	τοὺς
41	9	45	δύο
41	9	45	πόδας
41	9	45	ἔχοντα
41	9	45	βληθῆναι
41	9	45	εἰς
41	9	45	τὴν
41	9	45	γέενναν.
41	9	47	καὶ
41	9	47	ἐὰν
41	9	47	ὁ
41	9	47	ὀφθαλμός
41	9	47	σου
41	9	47	σκανδαλίζῃ
41	9	47	σε,
41	9	47	ἔκβαλε
41	9	47	αὐτόν·
41	9	47	καλόν
41	9	47	σέ
41	9	47	ἐστιν
41	9	47	μονόφθαλμον
41	9	47	εἰσελθεῖν
41	9	47	εἰς
41	9	47	τὴν
41	9	47	βασιλείαν
41	9	47	τοῦ
41	9	47	Θεοῦ
41	9	47	ἢ
41	9	47	δύο
41	9	47	ὀφθαλμοὺς
41	9	47	ἔχοντα
41	9	47	βληθῆναι
41	9	47	εἰς
41	9	47	τὴν
41	9	47	γέενναν,
41	9	48	ὅπου
41	9	48	Ὁ
41	9	48	σκώληξ
41	9	48	αὐτῶν
41	9	48	οὐ
41	9	48	τελευτᾷ
41	9	48	καὶ
41	9	48	τὸ
41	9	48	πῦρ
41	9	48	οὐ
41	9	48	σβέννυται.¶
41	9	49	Πᾶς
41	9	49	γὰρ
41	9	49	πυρὶ
41	9	49	ἁλισθήσεται.
41	9	50	καλὸν
41	9	50	τὸ
41	9	50	ἅλας·
41	9	50	ἐὰν
41	9	50	δὲ
41	9	50	τὸ
41	9	50	ἅλας
41	9	50	ἄναλον
41	9	50	γένηται,
41	9	50	ἐν
41	9	50	τίνι
41	9	50	αὐτὸ
41	9	50	ἀρτύσετε;
41	9	50	ἔχετε
41	9	50	ἐν
41	9	50	ἑαυτοῖς
41	9	50	ἅλα
41	9	50	καὶ
41	9	50	εἰρηνεύετε
41	9	50	ἐν
41	9	50	ἀλλήλοις.¶
41	10	1	Καὶ
41	10	1	ἐκεῖθεν
41	10	1	ἀναστὰς
41	10	1	ἔρχεται
41	10	1	εἰς
41	10	1	τὰ
41	10	1	ὅρια
41	10	1	τῆς
41	10	1	Ἰουδαίας
41	10	1	καὶ
41	10	1	πέραν
41	10	1	τοῦ
41	10	1	Ἰορδάνου,
41	10	1	καὶ
41	10	1	συμπορεύονται
41	10	1	πάλιν
41	10	1	ὄχλοι
41	10	1	πρὸς
41	10	1	αὐτόν,
41	10	1	καὶ
41	10	1	ὡς
41	10	1	εἰώθει
41	10	1	πάλιν
41	10	1	ἐδίδασκεν
41	10	1	αὐτούς.¶
41	10	2	Καὶ
41	10	2	προσελθόντες
41	10	2	Φαρισαῖοι
41	10	2	ἐπηρώτων
41	10	2	αὐτὸν
41	10	2	εἰ
41	10	2	ἔξεστιν
41	10	2	ἀνδρὶ
41	10	2	γυναῖκα
41	10	2	ἀπολῦσαι,
41	10	2	πειράζοντες
41	10	2	αὐτόν.
41	10	3	Ὁ
41	10	3	δὲ
41	10	3	ἀποκριθεὶς
41	10	3	εἶπεν
41	10	3	αὐτοῖς·
41	10	3	Τί
41	10	3	ὑμῖν
41	10	3	ἐνετείλατο
41	10	3	Μωϋσῆς;
41	10	4	Οἱ
41	10	4	δὲ
41	10	4	εἶπαν·
41	10	4	Ἐπέτρεψεν
41	10	4	Μωϋσῆς
41	10	4	βιβλίον
41	10	4	ἀποστασίου
41	10	4	γράψαι
41	10	4	καὶ
41	10	4	ἀπολῦσαι.
41	10	5	Ὁ
41	10	5	δὲ
41	10	5	Ἰησοῦς
41	10	5	εἶπεν
41	10	5	αὐτοῖς·
41	10	5	Πρὸς
41	10	5	τὴν
41	10	5	σκληροκαρδίαν
41	10	5	ὑμῶν
41	10	5	ἔγραψεν
41	10	5	ὑμῖν
41	10	5	τὴν
41	10	5	ἐντολὴν
41	10	5	ταύτην.
41	10	6	ἀπὸ
41	10	6	δὲ
41	10	6	ἀρχῆς
41	10	6	κτίσεως
41	10	6	Ἄρσεν
41	10	6	καὶ
41	10	6	θῆλυ
41	10	6	ἐποίησεν
41	10	6	αὐτούς·
41	10	7	Ἕνεκεν
41	10	7	τούτου
41	10	7	καταλείψει
41	10	7	ἄνθρωπος
41	10	7	τὸν
41	10	7	πατέρα
41	10	7	αὐτοῦ
41	10	7	καὶ
41	10	7	τὴν
41	10	7	μητέρα
41	10	7	καὶ
41	10	7	προσκολληθήσεται
41	10	7	πρὸς
41	10	7	τὴν
41	10	7	γυναῖκα
41	10	7	αὐτοῦ,
41	10	8	καὶ
41	10	8	ἔσονται
41	10	8	οἱ
41	10	8	δύο
41	10	8	εἰς
41	10	8	σάρκα
41	10	8	μίαν·
41	10	8	ὥστε
41	10	8	οὐκέτι
41	10	8	εἰσὶν
41	10	8	δύο
41	10	8	ἀλλὰ
41	10	8	μία
41	10	8	σάρξ.
41	10	9	ὃ
41	10	9	οὖν
41	10	9	ὁ
41	10	9	Θεὸς
41	10	9	συνέζευξεν
41	10	9	ἄνθρωπος
41	10	9	μὴ
41	10	9	χωριζέτω.¶
41	10	10	Καὶ
41	10	10	εἰς
41	10	10	τὴν
41	10	10	οἰκίαν
41	10	10	πάλιν
41	10	10	οἱ
41	10	10	μαθηταὶ
41	10	10	περὶ
41	10	10	τούτου
41	10	10	ἐπηρώτων
41	10	10	αὐτόν.
41	10	11	καὶ
41	10	11	λέγει
41	10	11	αὐτοῖς·
41	10	11	Ὃς
41	10	11	ἂν
41	10	11	ἀπολύσῃ
41	10	11	τὴν
41	10	11	γυναῖκα
41	10	11	αὐτοῦ
41	10	11	καὶ
41	10	11	γαμήσῃ
41	10	11	ἄλλην
41	10	11	μοιχᾶται
41	10	11	ἐπ᾽
41	10	11	αὐτήν·
41	10	12	καὶ
41	10	12	ἐὰν
41	10	12	αὐτὴ
41	10	12	ἀπολύσασα
41	10	12	τὸν
41	10	12	ἄνδρα
41	10	12	αὐτῆς
41	10	12	γαμήσῃ
41	10	12	ἄλλον
41	10	12	μοιχᾶται.¶
41	10	13	Καὶ
41	10	13	προσέφερον
41	10	13	αὐτῷ
41	10	13	παιδία
41	10	13	ἵνα
41	10	13	αὐτῶν
41	10	13	ἅψηται·
41	10	13	οἱ
41	10	13	δὲ
41	10	13	μαθηταὶ
41	10	13	ἐπετίμησαν
41	10	13	αὐτοῖς.
41	10	14	Ἰδὼν
41	10	14	δὲ
41	10	14	ὁ
41	10	14	Ἰησοῦς
41	10	14	ἠγανάκτησεν
41	10	14	καὶ
41	10	14	εἶπεν
41	10	14	αὐτοῖς·
41	10	14	Ἄφετε
41	10	14	τὰ
41	10	14	παιδία
41	10	14	ἔρχεσθαι
41	10	14	πρός
41	10	14	με,
41	10	14	μὴ
41	10	14	κωλύετε
41	10	14	αὐτά,
41	10	14	τῶν
41	10	14	γὰρ
41	10	14	τοιούτων
41	10	14	ἐστὶν
41	10	14	ἡ
41	10	14	βασιλεία
41	10	14	τοῦ
41	10	14	Θεοῦ.
41	10	15	ἀμὴν
41	10	15	λέγω
41	10	15	ὑμῖν,
41	10	15	ὃς
41	10	15	ἂν
41	10	15	μὴ
41	10	15	δέξηται
41	10	15	τὴν
41	10	15	βασιλείαν
41	10	15	τοῦ
41	10	15	Θεοῦ
41	10	15	ὡς
41	10	15	παιδίον,
41	10	15	οὐ
41	10	15	μὴ
41	10	15	εἰσέλθῃ
41	10	15	εἰς
41	10	15	αὐτήν.
41	10	16	καὶ
41	10	16	ἐναγκαλισάμενος
41	10	16	αὐτὰ
41	10	16	κατευλόγει
41	10	16	τιθεὶς
41	10	16	τὰς
41	10	16	χεῖρας
41	10	16	ἐπ᾽
41	10	16	αὐτά.¶
41	10	17	Καὶ
41	10	17	ἐκπορευομένου
41	10	17	αὐτοῦ
41	10	17	εἰς
41	10	17	ὁδὸν
41	10	17	προσδραμὼν
41	10	17	εἷς
41	10	17	καὶ
41	10	17	γονυπετήσας
41	10	17	αὐτὸν
41	10	17	ἐπηρώτα
41	10	17	αὐτόν·
41	10	17	Διδάσκαλε
41	10	17	ἀγαθέ,
41	10	17	τί
41	10	17	ποιήσω
41	10	17	ἵνα
41	10	17	ζωὴν
41	10	17	αἰώνιον
41	10	17	κληρονομήσω;
41	10	18	Ὁ
41	10	18	δὲ
41	10	18	Ἰησοῦς
41	10	18	εἶπεν
41	10	18	αὐτῷ·
41	10	18	Τί
41	10	18	με
41	10	18	λέγεις
41	10	18	ἀγαθόν;
41	10	18	οὐδεὶς
41	10	18	ἀγαθὸς
41	10	18	εἰ
41	10	18	μὴ
41	10	18	εἷς
41	10	18	ὁ
41	10	18	Θεός.
41	10	19	τὰς
41	10	19	ἐντολὰς
41	10	19	οἶδας·
41	10	19	Μὴ
41	10	19	φονεύσῃς,
41	10	19	Μὴ
41	10	19	μοιχεύσῃς,
41	10	19	Μὴ
41	10	19	κλέψῃς,
41	10	19	Μὴ
41	10	19	ψευδομαρτυρήσῃς,
41	10	19	Μὴ
41	10	19	ἀποστερήσῃς,
41	10	19	Τίμα
41	10	19	τὸν
41	10	19	πατέρα
41	10	19	σου
41	10	19	καὶ
41	10	19	τὴν
41	10	19	μητέρα.
41	10	20	Ὁ
41	10	20	δὲ
41	10	20	ἔφη
41	10	20	αὐτῷ·
41	10	20	Διδάσκαλε,
41	10	20	ταῦτα
41	10	20	πάντα
41	10	20	ἐφυλαξάμην
41	10	20	ἐκ
41	10	20	νεότητός
41	10	20	μου.
41	10	21	Ὁ
41	10	21	δὲ
41	10	21	Ἰησοῦς
41	10	21	ἐμβλέψας
41	10	21	αὐτῷ
41	10	21	ἠγάπησεν
41	10	21	αὐτὸν
41	10	21	καὶ
41	10	21	εἶπεν
41	10	21	αὐτῷ·
41	10	21	Ἕν
41	10	21	σε
41	10	21	ὑστερεῖ·
41	10	21	ὕπαγε,
41	10	21	ὅσα
41	10	21	ἔχεις
41	10	21	πώλησον
41	10	21	καὶ
41	10	21	δὸς
41	10	21	τοῖς
41	10	21	πτωχοῖς,
41	10	21	καὶ
41	10	21	ἕξεις
41	10	21	θησαυρὸν
41	10	21	ἐν
41	10	21	οὐρανῷ,
41	10	21	καὶ
41	10	21	δεῦρο
41	10	21	ἀκολούθει
41	10	21	μοι.
41	10	22	Ὁ
41	10	22	δὲ
41	10	22	στυγνάσας
41	10	22	ἐπὶ
41	10	22	τῷ
41	10	22	λόγῳ
41	10	22	ἀπῆλθεν
41	10	22	λυπούμενος·
41	10	22	ἦν
41	10	22	γὰρ
41	10	22	ἔχων
41	10	22	κτήματα
41	10	22	πολλά.¶
41	10	23	Καὶ
41	10	23	περιβλεψάμενος
41	10	23	ὁ
41	10	23	Ἰησοῦς
41	10	23	λέγει
41	10	23	τοῖς
41	10	23	μαθηταῖς
41	10	23	αὐτοῦ·
41	10	23	Πῶς
41	10	23	δυσκόλως
41	10	23	οἱ
41	10	23	τὰ
41	10	23	χρήματα
41	10	23	ἔχοντες
41	10	23	εἰς
41	10	23	τὴν
41	10	23	βασιλείαν
41	10	23	τοῦ
41	10	23	Θεοῦ
41	10	23	εἰσελεύσονται.
41	10	24	οἱ
41	10	24	δὲ
41	10	24	μαθηταὶ
41	10	24	ἐθαμβοῦντο
41	10	24	ἐπὶ
41	10	24	τοῖς
41	10	24	λόγοις
41	10	24	αὐτοῦ.
41	10	24	ὁ
41	10	24	δὲ
41	10	24	Ἰησοῦς
41	10	24	πάλιν
41	10	24	ἀποκριθεὶς
41	10	24	λέγει
41	10	24	αὐτοῖς·
41	10	24	Τέκνα,
41	10	24	πῶς
41	10	24	δύσκολόν
41	10	24	ἐστιν
41	10	24	εἰς
41	10	24	τὴν
41	10	24	βασιλείαν
41	10	24	τοῦ
41	10	24	Θεοῦ
41	10	24	εἰσελθεῖν·
41	10	25	εὐκοπώτερόν
41	10	25	ἐστιν
41	10	25	κάμηλον
41	10	25	διὰ
41	10	25	τῆς
41	10	25	τρυμαλιᾶς
41	10	25	τῆς
41	10	25	ῥαφίδος
41	10	25	διελθεῖν
41	10	25	ἢ
41	10	25	πλούσιον
41	10	25	εἰς
41	10	25	τὴν
41	10	25	βασιλείαν
41	10	25	τοῦ
41	10	25	Θεοῦ
41	10	25	εἰσελθεῖν.
41	10	26	Οἱ
41	10	26	δὲ
41	10	26	περισσῶς
41	10	26	ἐξεπλήσσοντο
41	10	26	λέγοντες
41	10	26	πρὸς
41	10	26	ἑαυτούς·
41	10	26	Καὶ
41	10	26	τίς
41	10	26	δύναται
41	10	26	σωθῆναι;
41	10	27	Ἐμβλέψας
41	10	27	αὐτοῖς
41	10	27	ὁ
41	10	27	Ἰησοῦς
41	10	27	λέγει·
41	10	27	Παρὰ
41	10	27	ἀνθρώποις
41	10	27	ἀδύνατον,
41	10	27	ἀλλ᾽
41	10	27	οὐ
41	10	27	παρὰ
41	10	27	θεῷ·
41	10	27	πάντα
41	10	27	γὰρ
41	10	27	δυνατὰ
41	10	27	παρὰ
41	10	27	τῷ
41	10	27	θεῷ.¶
41	10	28	Ἤρξατο
41	10	28	λέγειν
41	10	28	ὁ
41	10	28	Πέτρος
41	10	28	αὐτῷ·
41	10	28	Ἰδοὺ
41	10	28	ἡμεῖς
41	10	28	ἀφήκαμεν
41	10	28	πάντα
41	10	28	καὶ
41	10	28	ἠκολουθήκαμέν
41	10	28	σοι.
41	10	29	Ἔφη
41	10	29	ὁ
41	10	29	Ἰησοῦς·
41	10	29	Ἀμὴν
41	10	29	λέγω
41	10	29	ὑμῖν,
41	10	29	οὐδείς
41	10	29	ἐστιν
41	10	29	ὃς
41	10	29	ἀφῆκεν
41	10	29	οἰκίαν
41	10	29	ἢ
41	10	29	ἀδελφοὺς
41	10	29	ἢ
41	10	29	ἀδελφὰς
41	10	29	ἢ
41	10	29	μητέρα
41	10	29	ἢ
41	10	29	πατέρα
41	10	29	ἢ
41	10	29	τέκνα
41	10	29	ἢ
41	10	29	ἀγροὺς
41	10	29	ἕνεκεν
41	10	29	ἐμοῦ
41	10	29	καὶ
41	10	29	ἕνεκεν
41	10	29	τοῦ
41	10	29	εὐαγγελίου,
41	10	30	ἐὰν
41	10	30	μὴ
41	10	30	λάβῃ
41	10	30	ἑκατονταπλασίονα
41	10	30	νῦν
41	10	30	ἐν
41	10	30	τῷ
41	10	30	καιρῷ
41	10	30	τούτῳ
41	10	30	οἰκίας
41	10	30	καὶ
41	10	30	ἀδελφοὺς
41	10	30	καὶ
41	10	30	ἀδελφὰς
41	10	30	καὶ
41	10	30	μητέρας
41	10	30	καὶ
41	10	30	τέκνα
41	10	30	καὶ
41	10	30	ἀγροὺς
41	10	30	μετὰ
41	10	30	διωγμῶν,
41	10	30	καὶ
41	10	30	ἐν
41	10	30	τῷ
41	10	30	αἰῶνι
41	10	30	τῷ
41	10	30	ἐρχομένῳ
41	10	30	ζωὴν
41	10	30	αἰώνιον.
41	10	31	πολλοὶ
41	10	31	δὲ
41	10	31	ἔσονται
41	10	31	πρῶτοι
41	10	31	ἔσχατοι
41	10	31	καὶ
41	10	31	οἱ
41	10	31	ἔσχατοι
41	10	31	πρῶτοι.¶
41	10	32	Ἦσαν
41	10	32	δὲ
41	10	32	ἐν
41	10	32	τῇ
41	10	32	ὁδῷ
41	10	32	ἀναβαίνοντες
41	10	32	εἰς
41	10	32	Ἱεροσόλυμα,
41	10	32	καὶ
41	10	32	ἦν
41	10	32	προάγων
41	10	32	αὐτοὺς
41	10	32	ὁ
41	10	32	Ἰησοῦς,
41	10	32	καὶ
41	10	32	ἐθαμβοῦντο,
41	10	32	οἱ
41	10	32	δὲ
41	10	32	ἀκολουθοῦντες
41	10	32	ἐφοβοῦντο.
41	10	32	καὶ
41	10	32	παραλαβὼν
41	10	32	πάλιν
41	10	32	τοὺς
41	10	32	δώδεκα
41	10	32	ἤρξατο
41	10	32	αὐτοῖς
41	10	32	λέγειν
41	10	32	τὰ
41	10	32	μέλλοντα
41	10	32	αὐτῷ
41	10	32	συμβαίνειν
41	10	33	ὅτι
41	10	33	Ἰδοὺ
41	10	33	ἀναβαίνομεν
41	10	33	εἰς
41	10	33	Ἱεροσόλυμα,
41	10	33	καὶ
41	10	33	ὁ
41	10	33	Υἱὸς
41	10	33	τοῦ
41	10	33	ἀνθρώπου
41	10	33	παραδοθήσεται
41	10	33	τοῖς
41	10	33	ἀρχιερεῦσιν
41	10	33	καὶ
41	10	33	τοῖς
41	10	33	γραμματεῦσιν,
41	10	33	καὶ
41	10	33	κατακρινοῦσιν
41	10	33	αὐτὸν
41	10	33	θανάτῳ
41	10	33	καὶ
41	10	33	παραδώσουσιν
41	10	33	αὐτὸν
41	10	33	τοῖς
41	10	33	ἔθνεσιν
41	10	34	καὶ
41	10	34	ἐμπαίξουσιν
41	10	34	αὐτῷ
41	10	34	καὶ
41	10	34	ἐμπτύσουσιν
41	10	34	αὐτῷ
41	10	34	καὶ
41	10	34	μαστιγώσουσιν
41	10	34	αὐτὸν
41	10	34	καὶ
41	10	34	ἀποκτενοῦσιν,
41	10	34	καὶ
41	10	34	μετὰ
41	10	34	τρεῖς
41	10	34	ἡμέρας
41	10	34	ἀναστήσεται.¶
41	10	35	Καὶ
41	10	35	προσπορεύονται
41	10	35	αὐτῷ
41	10	35	Ἰάκωβος
41	10	35	καὶ
41	10	35	Ἰωάννης
41	10	35	οἱ
41	10	35	υἱοὶ
41	10	35	Ζεβεδαίου
41	10	35	λέγοντες
41	10	35	αὐτῷ·
41	10	35	Διδάσκαλε,
41	10	35	θέλομεν
41	10	35	ἵνα
41	10	35	ὃ
41	10	35	ἐὰν
41	10	35	αἰτήσωμέν
41	10	35	σε
41	10	35	ποιήσῃς
41	10	35	ἡμῖν.
41	10	36	Ὁ
41	10	36	δὲ
41	10	36	εἶπεν
41	10	36	αὐτοῖς·
41	10	36	Τί
41	10	36	θέλετε
41	10	36	με
41	10	36	ποιήσω
41	10	36	ὑμῖν;
41	10	37	Οἱ
41	10	37	δὲ
41	10	37	εἶπαν
41	10	37	αὐτῷ·
41	10	37	Δὸς
41	10	37	ἡμῖν
41	10	37	ἵνα
41	10	37	εἷς
41	10	37	σου
41	10	37	ἐκ
41	10	37	δεξιῶν
41	10	37	καὶ
41	10	37	εἷς
41	10	37	ἐξ
41	10	37	ἀριστερῶν
41	10	37	καθίσωμεν
41	10	37	ἐν
41	10	37	τῇ
41	10	37	δόξῃ
41	10	37	σου.
41	10	38	Ὁ
41	10	38	δὲ
41	10	38	Ἰησοῦς
41	10	38	εἶπεν
41	10	38	αὐτοῖς·
41	10	38	Οὐκ
41	10	38	οἴδατε
41	10	38	τί
41	10	38	αἰτεῖσθε.
41	10	38	δύνασθε
41	10	38	πιεῖν
41	10	38	τὸ
41	10	38	ποτήριον
41	10	38	ὃ
41	10	38	ἐγὼ
41	10	38	πίνω
